Gene name	Gene ID	Transcript ID	CCDS ID	APPRIS Annotation	MANE
LRRC52	ENSG00000162763	ENST00000294818	CCDS30930.1	PRINCIPAL:1	MANE_Select
DNALI1	ENSG00000163879	ENST00000652629	-	PRINCIPAL:1	MANE_Select
SUCO	ENSG00000094975	ENST00000263688	CCDS1303.1	PRINCIPAL:1	MANE_Select
B3GALT6	ENSG00000176022	ENST00000379198	CCDS13.1	PRINCIPAL:1	MANE_Select
TSSK3	ENSG00000162526	ENST00000373534	CCDS362.1	PRINCIPAL:1	MANE_Select
RGS2	ENSG00000116741	ENST00000235382	CCDS1377.1	PRINCIPAL:1	MANE_Select
HMGN2	ENSG00000198830	ENST00000361427	CCDS283.1	PRINCIPAL:1	MANE_Select
NTMT2	ENSG00000203740	ENST00000439373	CCDS44275.1	PRINCIPAL:1	MANE_Select
RHD	ENSG00000187010	ENST00000328664	CCDS262.1	PRINCIPAL:1	MANE_Select
KCTD3	ENSG00000136636	ENST00000259154	CCDS1515.1	PRINCIPAL:1	MANE_Select
PMF1	ENSG00000160783	ENST00000368277	CCDS30886.1	PRINCIPAL:1	MANE_Select
IL12RB2	ENSG00000081985	ENST00000674203	CCDS638.1	PRINCIPAL:1	MANE_Select
CAPN8	ENSG00000203697	ENST00000366872	CCDS73038.1	PRINCIPAL:1	MANE_Select
ARPC5	ENSG00000162704	ENST00000359856	CCDS1357.1	PRINCIPAL:3	MANE_Select
CFHR5	ENSG00000134389	ENST00000256785	CCDS1387.1	PRINCIPAL:1	MANE_Select
RNF187	ENSG00000168159	ENST00000305943	CCDS76271.1	PRINCIPAL:1	MANE_Select
OR14K1	ENSG00000153230	ENST00000283225	CCDS86064.1	PRINCIPAL:1	MANE_Select
GBA1	ENSG00000177628	ENST00000368373	CCDS1102.1	PRINCIPAL:1	MANE_Select
SYF2	ENSG00000117614	ENST00000236273	CCDS259.1	PRINCIPAL:1	MANE_Select
ACTL8	ENSG00000117148	ENST00000375406	CCDS183.1	PRINCIPAL:1	MANE_Select
MASP2	ENSG00000009724	ENST00000400897	CCDS123.1	PRINCIPAL:1	MANE_Select
UTP25	ENSG00000117597	ENST00000491415	CCDS1493.1	PRINCIPAL:1	MANE_Select
AKR1A1	ENSG00000117448	ENST00000351829	CCDS523.1	PRINCIPAL:1	MANE_Select
GSTM5	ENSG00000134201	ENST00000256593	CCDS811.1	PRINCIPAL:2	MANE_Select
DIO1	ENSG00000211452	ENST00000361921	CCDS41339.1	PRINCIPAL:1	MANE_Select
PARS2	ENSG00000162396	ENST00000371279	CCDS597.1	PRINCIPAL:1	MANE_Select
BEST4	ENSG00000142959	ENST00000372207	CCDS514.1	PRINCIPAL:1	MANE_Select
FLG2	ENSG00000143520	ENST00000388718	CCDS30861.1	PRINCIPAL:1	MANE_Select
FAM131C	ENSG00000185519	ENST00000375662	CCDS41270.1	PRINCIPAL:1	MANE_Select
GBP6	ENSG00000183347	ENST00000370456	CCDS723.1	PRINCIPAL:1	MANE_Select
PROX1	ENSG00000117707	ENST00000366958	CCDS31021.1	PRINCIPAL:1	MANE_Select
MTF2	ENSG00000143033	ENST00000370298	CCDS742.1	PRINCIPAL:1	MANE_Select
EFHD2	ENSG00000142634	ENST00000375980	CCDS155.1	PRINCIPAL:1	MANE_Select
UBL4B	ENSG00000186150	ENST00000334179	CCDS820.1	PRINCIPAL:1	MANE_Select
TNFRSF14	ENSG00000157873	ENST00000355716	CCDS44046.1	PRINCIPAL:1	MANE_Select
ERRFI1	ENSG00000116285	ENST00000377482	CCDS94.1	PRINCIPAL:1	MANE_Select
H6PD	ENSG00000049239	ENST00000377403	CCDS101.1	PRINCIPAL:1	MANE_Select
TAFA3	ENSG00000184599	ENST00000361886	CCDS856.1	PRINCIPAL:1	MANE_Select
KIAA1614	ENSG00000135835	ENST00000367588	CCDS41442.1	PRINCIPAL:1	MANE_Select
OR2L13	ENSG00000196071	ENST00000358120	CCDS1637.1	PRINCIPAL:1	MANE_Select
JUN	ENSG00000177606	ENST00000371222	CCDS610.1	PRINCIPAL:1	MANE_Select
HFM1	ENSG00000162669	ENST00000370425	CCDS30769.2	PRINCIPAL:1	MANE_Select
TSHB	ENSG00000134200	ENST00000256592	CCDS880.1	PRINCIPAL:1	MANE_Select
INAVA	ENSG00000163362	ENST00000413687	CCDS44292.1	PRINCIPAL:2	MANE_Select
CDKN2C	ENSG00000123080	ENST00000371761	CCDS555.1	PRINCIPAL:1	MANE_Select
NSUN4	ENSG00000117481	ENST00000474844	CCDS534.1	PRINCIPAL:1	MANE_Select
CYP4Z1	ENSG00000186160	ENST00000334194	CCDS545.1	PRINCIPAL:1	MANE_Select
BMP8B	ENSG00000116985	ENST00000372827	CCDS444.1	PRINCIPAL:1	MANE_Select
DUSP10	ENSG00000143507	ENST00000366899	CCDS1528.1	PRINCIPAL:1	MANE_Select
DCAF8	ENSG00000132716	ENST00000368074	CCDS1200.1	PRINCIPAL:1	MANE_Select
OVGP1	ENSG00000085465	ENST00000369732	CCDS834.1	PRINCIPAL:1	MANE_Select
CYP4A22	ENSG00000162365	ENST00000371891	CCDS30707.1	PRINCIPAL:1	MANE_Select
ACTA1	ENSG00000143632	ENST00000366684	CCDS1578.1	PRINCIPAL:1	MANE_Select
P3H1	ENSG00000117385	ENST00000296388	CCDS472.2	PRINCIPAL:1	MANE_Select
SRSF11	ENSG00000116754	ENST00000370949	CCDS647.1	PRINCIPAL:4	MANE_Select
FMO1	ENSG00000010932	ENST00000617670	CCDS1294.1	PRINCIPAL:1	MANE_Select
MRPL37	ENSG00000116221	ENST00000360840	CCDS589.1	PRINCIPAL:1	MANE_Select
CZIB	ENSG00000162384	ENST00000294360	CCDS576.1	PRINCIPAL:1	MANE_Select
SRM	ENSG00000116649	ENST00000376957	CCDS125.1	PRINCIPAL:1	MANE_Select
SPRTN	ENSG00000010072	ENST00000295050	CCDS1594.1	PRINCIPAL:1	MANE_Select
FAAP20	ENSG00000162585	ENST00000378546	CCDS38.2	PRINCIPAL:1	MANE_Select
TMEM269	ENSG00000274386	ENST00000637012	-	PRINCIPAL:1	MANE_Select
TMEM52	ENSG00000178821	ENST00000310991	CCDS35.1	PRINCIPAL:1	MANE_Select
CRCT1	ENSG00000169509	ENST00000368790	CCDS1012.1	PRINCIPAL:1	MANE_Select
RPAP2	ENSG00000122484	ENST00000610020	CCDS740.1	PRINCIPAL:1	MANE_Select
STYXL2	ENSG00000198842	ENST00000361200	CCDS30932.1	PRINCIPAL:1	MANE_Select
NIBAN1	ENSG00000135842	ENST00000367511	CCDS1364.1	PRINCIPAL:1	MANE_Select
OR6K6	ENSG00000180433	ENST00000641861	-	PRINCIPAL:1	MANE_Select
PRAMEF2	ENSG00000120952	ENST00000240189	CCDS149.1	PRINCIPAL:1	MANE_Select
VWA5B1	ENSG00000158816	ENST00000289815	-	PRINCIPAL:4	MANE_Select
RBM34	ENSG00000188739	ENST00000408888	CCDS41477.2	PRINCIPAL:1	MANE_Select
ARF1	ENSG00000143761	ENST00000272102	CCDS1565.1	PRINCIPAL:1	MANE_Select
H2AC19	ENSG00000288859	ENST00000607355	CCDS30849.1	PRINCIPAL:1	MANE_Select
PLEKHM2	ENSG00000116786	ENST00000375799	CCDS44063.1	PRINCIPAL:2	MANE_Select
GPR89A	ENSG00000117262	ENST00000313835	CCDS72857.1	PRINCIPAL:1	MANE_Select
MATN1	ENSG00000162510	ENST00000373765	CCDS336.1	PRINCIPAL:1	MANE_Select
GLIS1	ENSG00000174332	ENST00000628545	-	PRINCIPAL:2	MANE_Select
LDLRAP1	ENSG00000157978	ENST00000374338	CCDS30639.1	PRINCIPAL:1	MANE_Select
TSPAN1	ENSG00000117472	ENST00000372003	CCDS530.1	PRINCIPAL:1	MANE_Select
PANK4	ENSG00000157881	ENST00000378466	-	PRINCIPAL:1	MANE_Select
TMEM59	ENSG00000116209	ENST00000234831	CCDS586.1	PRINCIPAL:1	MANE_Select
FHL3	ENSG00000183386	ENST00000373016	CCDS30678.1	PRINCIPAL:1	MANE_Select
SHE	ENSG00000169291	ENST00000304760	CCDS30877.1	PRINCIPAL:1	MANE_Select
BTBD8	ENSG00000189195	ENST00000636805	-	PRINCIPAL:1	MANE_Select
FASLG	ENSG00000117560	ENST00000367721	CCDS1304.1	PRINCIPAL:1	MANE_Select
SRARP	ENSG00000183888	ENST00000329454	CCDS166.1	PRINCIPAL:1	MANE_Select
WDR64	ENSG00000162843	ENST00000437684	-	PRINCIPAL:1	MANE_Select
ATP6V0B	ENSG00000117410	ENST00000472174	CCDS505.1	PRINCIPAL:1	MANE_Select
NOTCH2NLC	ENSG00000286219	ENST00000650865	-	PRINCIPAL:2	MANE_Select
HMGCL	ENSG00000117305	ENST00000374490	CCDS243.1	PRINCIPAL:1	MANE_Select
TTC4	ENSG00000243725	ENST00000371281	CCDS596.1	PRINCIPAL:1	MANE_Select
OR2W3	ENSG00000238243	ENST00000360358	CCDS31099.1	PRINCIPAL:1	MANE_Select
DR1	ENSG00000117505	ENST00000370272	CCDS744.1	PRINCIPAL:1	MANE_Select
HNRNPU	ENSG00000153187	ENST00000640218	CCDS41479.1	PRINCIPAL:3	MANE_Select
DBT	ENSG00000137992	ENST00000370132	CCDS767.1	PRINCIPAL:1	MANE_Select
ANP32E	ENSG00000143401	ENST00000583931	CCDS946.1	PRINCIPAL:1	MANE_Select
CRP	ENSG00000132693	ENST00000255030	CCDS30911.1	PRINCIPAL:1	MANE_Select
IPO9	ENSG00000198700	ENST00000361565	CCDS1415.1	PRINCIPAL:1	MANE_Select
DYRK3	ENSG00000143479	ENST00000367109	CCDS30999.1	PRINCIPAL:1	MANE_Select
PRMT6	ENSG00000198890	ENST00000370078	CCDS41360.2	PRINCIPAL:1	MANE_Select
ZNF644	ENSG00000122482	ENST00000337393	CCDS731.1	PRINCIPAL:1	MANE_Select
PADI4	ENSG00000159339	ENST00000375448	CCDS180.1	PRINCIPAL:1	MANE_Select
GPR137B	ENSG00000077585	ENST00000366592	CCDS1609.1	PRINCIPAL:1	MANE_Select
FCER1G	ENSG00000158869	ENST00000289902	CCDS1225.1	PRINCIPAL:1	MANE_Select
OR6F1	ENSG00000169214	ENST00000641470	CCDS31095.1	PRINCIPAL:1	MANE_Select
KCNK1	ENSG00000135750	ENST00000366621	CCDS1599.1	PRINCIPAL:1	MANE_Select
TUT4	ENSG00000134744	ENST00000257177	CCDS30715.1	PRINCIPAL:4	MANE_Select
SPATA46	ENSG00000171722	ENST00000367935	CCDS1238.1	PRINCIPAL:1	MANE_Select
CDC7	ENSG00000097046	ENST00000234626	CCDS734.1	PRINCIPAL:1	MANE_Select
THRAP3	ENSG00000054118	ENST00000354618	CCDS405.1	PRINCIPAL:2	MANE_Select
NCF2	ENSG00000116701	ENST00000367535	CCDS1356.1	PRINCIPAL:1	MANE_Select
FBLIM1	ENSG00000162458	ENST00000375766	CCDS163.1	PRINCIPAL:1	MANE_Select
HPCAL4	ENSG00000116983	ENST00000372844	CCDS441.1	PRINCIPAL:1	MANE_Select
FUCA1	ENSG00000179163	ENST00000374479	CCDS244.2	PRINCIPAL:1	MANE_Select
RNPC3	ENSG00000185946	ENST00000423855	CCDS781.1	PRINCIPAL:4	MANE_Select
URB2	ENSG00000135763	ENST00000258243	CCDS31052.1	PRINCIPAL:1	MANE_Select
OR2L8	ENSG00000279263	ENST00000623922	-	PRINCIPAL:1	MANE_Select
SLC41A1	ENSG00000133065	ENST00000367137	CCDS30988.1	PRINCIPAL:1	MANE_Select
TMEM63A	ENSG00000196187	ENST00000366835	CCDS31042.1	PRINCIPAL:1	MANE_Select
LBR	ENSG00000143815	ENST00000272163	CCDS1545.1	PRINCIPAL:1	MANE_Select
OTUD3	ENSG00000169914	ENST00000375120	CCDS41279.1	PRINCIPAL:1	MANE_Select
BSND	ENSG00000162399	ENST00000651561	CCDS602.1	PRINCIPAL:1	MANE_Select
THAP3	ENSG00000041988	ENST00000054650	CCDS55572.1	PRINCIPAL:4	MANE_Select
PALMD	ENSG00000099260	ENST00000263174	CCDS758.1	PRINCIPAL:1	MANE_Select
LRRIQ3	ENSG00000162620	ENST00000354431	CCDS41350.1	PRINCIPAL:2	MANE_Select
OR14A16	ENSG00000196772	ENST00000641093	CCDS31097.1	PRINCIPAL:1	MANE_Select
NHLH2	ENSG00000177551	ENST00000320238	CCDS885.1	PRINCIPAL:1	MANE_Select
TMOD4	ENSG00000163157	ENST00000295314	CCDS988.1	PRINCIPAL:1	MANE_Select
SH3BP5L	ENSG00000175137	ENST00000366472	CCDS31126.1	PRINCIPAL:1	MANE_Select
TMEM275	ENSG00000282881	ENST00000697682	CCDS85971.1	PRINCIPAL:1	MANE_Select
GPATCH2	ENSG00000092978	ENST00000366935	CCDS1518.1	PRINCIPAL:1	MANE_Select
HORMAD1	ENSG00000143452	ENST00000361824	CCDS967.1	PRINCIPAL:1	MANE_Select
LAMC1	ENSG00000135862	ENST00000258341	CCDS1351.1	PRINCIPAL:1	MANE_Select
FMOD	ENSG00000122176	ENST00000354955	CCDS30976.1	PRINCIPAL:1	MANE_Select
AURKAIP1	ENSG00000175756	ENST00000338338	CCDS25.1	PRINCIPAL:1	MANE_Select
RORC	ENSG00000143365	ENST00000318247	CCDS1004.1	PRINCIPAL:2	MANE_Select
TMEM82	ENSG00000162460	ENST00000375782	CCDS30608.1	PRINCIPAL:1	MANE_Select
COP1	ENSG00000143207	ENST00000367669	CCDS30944.1	PRINCIPAL:1	MANE_Select
ZNF678	ENSG00000181450	ENST00000343776	-	PRINCIPAL:1	MANE_Select
PYGO2	ENSG00000163348	ENST00000368457	CCDS1075.1	PRINCIPAL:1	MANE_Select
CHI3L1	ENSG00000133048	ENST00000255409	CCDS1435.1	PRINCIPAL:1	MANE_Select
PCP4L1	ENSG00000248485	ENST00000504449	CCDS53412.1	PRINCIPAL:1	MANE_Select
CGN	ENSG00000143375	ENST00000271636	CCDS999.1	PRINCIPAL:1	MANE_Select
CD55	ENSG00000196352	ENST00000367064	CCDS31006.1	PRINCIPAL:2	MANE_Select
FGGY	ENSG00000172456	ENST00000303721	CCDS611.2	PRINCIPAL:1	MANE_Select
GNL2	ENSG00000134697	ENST00000373062	CCDS421.1	PRINCIPAL:1	MANE_Select
RLF	ENSG00000117000	ENST00000372771	CCDS448.1	PRINCIPAL:1	MANE_Select
PSMB4	ENSG00000159377	ENST00000290541	CCDS996.1	PRINCIPAL:1	MANE_Select
NLRP3	ENSG00000162711	ENST00000336119	-	PRINCIPAL:1	MANE_Select
IER5	ENSG00000162783	ENST00000367577	CCDS1343.1	PRINCIPAL:1	MANE_Select
PPP1R15B	ENSG00000158615	ENST00000367188	CCDS1445.1	PRINCIPAL:1	MANE_Select
MANEAL	ENSG00000185090	ENST00000373045	CCDS44110.1	PRINCIPAL:1	MANE_Select
HTR1D	ENSG00000179546	ENST00000374619	CCDS231.1	PRINCIPAL:1	MANE_Select
CTPS1	ENSG00000171793	ENST00000650070	CCDS459.1	PRINCIPAL:1	MANE_Select
APCS	ENSG00000132703	ENST00000255040	CCDS1186.1	PRINCIPAL:1	MANE_Select
C1orf232	ENSG00000282872	ENST00000634842	-	PRINCIPAL:2	MANE_Select
MYOC	ENSG00000034971	ENST00000037502	CCDS1297.1	PRINCIPAL:1	MANE_Select
GNB1	ENSG00000078369	ENST00000378609	CCDS34.1	PRINCIPAL:1	MANE_Select
RRAGC	ENSG00000116954	ENST00000373001	CCDS430.1	PRINCIPAL:1	MANE_Select
ENO1	ENSG00000074800	ENST00000234590	CCDS97.1	PRINCIPAL:3	MANE_Select
RFX5	ENSG00000143390	ENST00000452671	CCDS994.1	PRINCIPAL:1	MANE_Select
METTL25B	ENSG00000143303	ENST00000368216	CCDS1154.1	PRINCIPAL:1	MANE_Select
IL19	ENSG00000142224	ENST00000659997	CCDS1469.1	PRINCIPAL:1	MANE_Select
OR6Y1	ENSG00000197532	ENST00000641622	CCDS30899.1	PRINCIPAL:1	MANE_Select
GNAI3	ENSG00000065135	ENST00000369851	CCDS802.1	PRINCIPAL:1	MANE_Select
FGR	ENSG00000000938	ENST00000374005	CCDS305.1	PRINCIPAL:1	MANE_Select
WDTC1	ENSG00000142784	ENST00000319394	CCDS60044.1	PRINCIPAL:4	MANE_Select
PRAMEF26	ENSG00000280267	ENST00000624207	CCDS76106.1	PRINCIPAL:1	MANE_Select
SERTAD4	ENSG00000082497	ENST00000367012	CCDS1494.1	PRINCIPAL:1	MANE_Select
COL16A1	ENSG00000084636	ENST00000373672	CCDS41297.1	PRINCIPAL:1	MANE_Select
KHDC4	ENSG00000132680	ENST00000368321	CCDS30885.1	PRINCIPAL:1	MANE_Select
CASZ1	ENSG00000130940	ENST00000377022	CCDS41246.1	PRINCIPAL:1	MANE_Select
MICOS10	ENSG00000173436	ENST00000322753	CCDS30620.1	PRINCIPAL:1	MANE_Select
IRF2BP2	ENSG00000168264	ENST00000366609	CCDS1602.1	PRINCIPAL:3	MANE_Select
FYB2	ENSG00000187889	ENST00000343433	CCDS30729.1	PRINCIPAL:1	MANE_Select
XCL2	ENSG00000143185	ENST00000367819	CCDS1273.1	PRINCIPAL:1	MANE_Select
WARS2	ENSG00000116874	ENST00000235521	CCDS900.1	PRINCIPAL:1	MANE_Select
SPSB1	ENSG00000171621	ENST00000328089	CCDS102.1	PRINCIPAL:1	MANE_Select
MEX3A	ENSG00000254726	ENST00000532414	CCDS53377.1	PRINCIPAL:1	MANE_Select
DPH2	ENSG00000132768	ENST00000255108	CCDS504.1	PRINCIPAL:1	MANE_Select
POGK	ENSG00000143157	ENST00000367876	CCDS1254.1	PRINCIPAL:1	MANE_Select
P3R3URF	ENSG00000250719	ENST00000506599	CCDS85970.1	PRINCIPAL:1	MANE_Select
RNF207	ENSG00000158286	ENST00000377939	CCDS59.2	PRINCIPAL:1	MANE_Select
SRSF10	ENSG00000188529	ENST00000492112	CCDS30630.1	PRINCIPAL:4	MANE_Select
MXRA8	ENSG00000162576	ENST00000309212	CCDS24.1	PRINCIPAL:1	MANE_Select
CHRNB2	ENSG00000160716	ENST00000368476	CCDS1070.1	PRINCIPAL:2	MANE_Select
MUTYH	ENSG00000132781	ENST00000456914	CCDS41322.1	PRINCIPAL:4	MANE_Select
ODR4	ENSG00000157181	ENST00000287859	CCDS53448.1	PRINCIPAL:1	MANE_Select
DHX9	ENSG00000135829	ENST00000367549	CCDS41444.1	PRINCIPAL:1	MANE_Select
SPRR2B	ENSG00000196805	ENST00000368755	CCDS30865.1	PRINCIPAL:1	MANE_Select
AMY1A	ENSG00000237763	ENST00000370083	CCDS30782.1	PRINCIPAL:1	MANE_Select
SFT2D2	ENSG00000213064	ENST00000271375	CCDS1271.1	PRINCIPAL:1	MANE_Select
CHRM3	ENSG00000133019	ENST00000676153	CCDS1616.1	PRINCIPAL:1	MANE_Select
POU2F1	ENSG00000143190	ENST00000367866	CCDS1259.2	PRINCIPAL:4	MANE_Select
NECAP2	ENSG00000157191	ENST00000337132	CCDS173.1	PRINCIPAL:1	MANE_Select
ACTRT2	ENSG00000169717	ENST00000378404	CCDS45.1	PRINCIPAL:1	MANE_Select
CTNNBIP1	ENSG00000178585	ENST00000377263	CCDS106.1	PRINCIPAL:1	MANE_Select
ZFP69	ENSG00000187815	ENST00000372706	CCDS30686.1	PRINCIPAL:1	MANE_Select
ATAD3B	ENSG00000160072	ENST00000673477	CCDS30.1	PRINCIPAL:1	MANE_Select
MYOCOS	ENSG00000283683	ENST00000637642	-	PRINCIPAL:2	MANE_Select
OR13G1	ENSG00000197437	ENST00000642119	CCDS31094.1	PRINCIPAL:1	MANE_Select
EPS8L3	ENSG00000198758	ENST00000361965	CCDS814.1	PRINCIPAL:4	MANE_Select
LCE1F	ENSG00000240386	ENST00000334371	CCDS1023.1	PRINCIPAL:1	MANE_Select
ENAH	ENSG00000154380	ENST00000366843	CCDS31040.1	PRINCIPAL:2	MANE_Select
OR2L2	ENSG00000203663	ENST00000641771	CCDS31103.1	PRINCIPAL:1	MANE_Select
DIPK1A	ENSG00000154511	ENST00000370310	CCDS44173.1	PRINCIPAL:1	MANE_Select
CTTNBP2NL	ENSG00000143079	ENST00000271277	CCDS845.1	PRINCIPAL:1	MANE_Select
SLAMF9	ENSG00000162723	ENST00000368093	CCDS1191.1	PRINCIPAL:1	MANE_Select
ZNF697	ENSG00000143067	ENST00000421812	CCDS44202.1	PRINCIPAL:1	MANE_Select
OR10J5	ENSG00000184155	ENST00000334857	CCDS30910.1	PRINCIPAL:1	MANE_Select
PTGFRN	ENSG00000134247	ENST00000393203	CCDS890.1	PRINCIPAL:1	MANE_Select
S100A1	ENSG00000160678	ENST00000292169	CCDS1047.1	PRINCIPAL:1	MANE_Select
PRAMEF20	ENSG00000204478	ENST00000602960	CCDS41265.1	PRINCIPAL:1	MANE_Select
C1orf174	ENSG00000198912	ENST00000361605	CCDS53.1	PRINCIPAL:1	MANE_Select
APOBEC4	ENSG00000173627	ENST00000308641	CCDS1358.1	PRINCIPAL:1	MANE_Select
C1orf87	ENSG00000162598	ENST00000371201	CCDS614.1	PRINCIPAL:1	MANE_Select
ITLN1	ENSG00000179914	ENST00000326245	CCDS1211.1	PRINCIPAL:1	MANE_Select
VCAM1	ENSG00000162692	ENST00000294728	CCDS773.1	PRINCIPAL:1	MANE_Select
ALDH4A1	ENSG00000159423	ENST00000375341	CCDS188.1	PRINCIPAL:1	MANE_Select
DAB1	ENSG00000173406	ENST00000371236	CCDS607.1	PRINCIPAL:1	MANE_Select
UBQLN4	ENSG00000160803	ENST00000368309	CCDS1127.1	PRINCIPAL:1	MANE_Select
PYHIN1	ENSG00000163564	ENST00000368140	CCDS1178.1	PRINCIPAL:2	MANE_Select
STUM	ENSG00000203685	ENST00000366788	CCDS31044.1	PRINCIPAL:4	MANE_Select
UQCRHL	ENSG00000233954	ENST00000696689	CCDS76112.1	PRINCIPAL:1	MANE_Select
GBP7	ENSG00000213512	ENST00000294671	CCDS720.1	PRINCIPAL:1	MANE_Select
DMBX1	ENSG00000197587	ENST00000360032	CCDS536.1	PRINCIPAL:4	MANE_Select
MNDA	ENSG00000163563	ENST00000368141	CCDS1177.1	PRINCIPAL:1	MANE_Select
MAP1LC3C	ENSG00000197769	ENST00000357246	CCDS31074.1	PRINCIPAL:1	MANE_Select
HLX	ENSG00000136630	ENST00000366903	CCDS1527.1	PRINCIPAL:1	MANE_Select
TMCO2	ENSG00000188800	ENST00000372766	CCDS30684.1	PRINCIPAL:1	MANE_Select
MRPL9	ENSG00000143436	ENST00000368830	CCDS1003.1	PRINCIPAL:1	MANE_Select
PRAMEF13	ENSG00000279169	ENST00000625019	CCDS85927.1	PRINCIPAL:1	MANE_Select
LMNA	ENSG00000160789	ENST00000368300	CCDS1129.1	PRINCIPAL:1	MANE_Select
CROCC	ENSG00000058453	ENST00000375541	CCDS30616.1	PRINCIPAL:1	MANE_Select
CDK18	ENSG00000117266	ENST00000429964	CCDS44300.1	PRINCIPAL:1	MANE_Select
OR2T35	ENSG00000177151	ENST00000641268	CCDS31123.1	PRINCIPAL:1	MANE_Select
RGS18	ENSG00000150681	ENST00000367460	CCDS1374.1	PRINCIPAL:1	MANE_Select
FAM72A	ENSG00000196550	ENST00000367128	CCDS73016.1	PRINCIPAL:1	MANE_Select
UBE2T	ENSG00000077152	ENST00000646651	CCDS1425.1	PRINCIPAL:2	MANE_Select
OR10K2	ENSG00000180708	ENST00000641042	CCDS30896.1	PRINCIPAL:1	MANE_Select
TMCC2	ENSG00000133069	ENST00000358024	CCDS30984.1	PRINCIPAL:3	MANE_Select
SLC2A5	ENSG00000142583	ENST00000377424	CCDS99.1	PRINCIPAL:1	MANE_Select
RPS27	ENSG00000177954	ENST00000651669	CCDS1059.1	PRINCIPAL:1	MANE_Select
PIK3R3	ENSG00000117461	ENST00000262741	CCDS529.1	PRINCIPAL:1	MANE_Select
ITGA10	ENSG00000143127	ENST00000369304	CCDS72869.1	PRINCIPAL:1	MANE_Select
HRNR	ENSG00000197915	ENST00000368801	CCDS30859.1	PRINCIPAL:1	MANE_Select
ISG20L2	ENSG00000143319	ENST00000368219	CCDS1153.1	PRINCIPAL:1	MANE_Select
TTC24	ENSG00000187862	ENST00000368236	CCDS53379.1	PRINCIPAL:1	MANE_Select
SLC66A1	ENSG00000040487	ENST00000375153	CCDS195.2	PRINCIPAL:1	MANE_Select
LHX9	ENSG00000143355	ENST00000367387	CCDS1393.1	PRINCIPAL:1	MANE_Select
METTL13	ENSG00000010165	ENST00000361735	CCDS1299.1	PRINCIPAL:1	MANE_Select
H2BC21	ENSG00000184678	ENST00000369155	CCDS936.1	PRINCIPAL:1	MANE_Select
ATAD3A	ENSG00000197785	ENST00000378756	CCDS53259.1	PRINCIPAL:1	MANE_Select
S100A5	ENSG00000196420	ENST00000368717	CCDS1041.2	PRINCIPAL:1	MANE_Select
OR14C36	ENSG00000177174	ENST00000317861	CCDS31112.1	PRINCIPAL:1	MANE_Select
GJA8	ENSG00000121634	ENST00000369235	CCDS30834.1	PRINCIPAL:1	MANE_Select
EIF3I	ENSG00000084623	ENST00000677711	CCDS357.1	PRINCIPAL:2	MANE_Select
DHRS3	ENSG00000162496	ENST00000616661	CCDS146.1	PRINCIPAL:1	MANE_Select
ZNF124	ENSG00000196418	ENST00000543802	CCDS73057.1	PRINCIPAL:1	MANE_Select
SH3GLB1	ENSG00000097033	ENST00000370558	CCDS710.1	PRINCIPAL:1	MANE_Select
FAM72B	ENSG00000188610	ENST00000369390	CCDS72848.1	PRINCIPAL:1	MANE_Select
GCLM	ENSG00000023909	ENST00000370238	CCDS746.1	PRINCIPAL:1	MANE_Select
MYBPH	ENSG00000133055	ENST00000255416	CCDS30975.1	PRINCIPAL:1	MANE_Select
NUDT17	ENSG00000186364	ENST00000334513	CCDS72865.1	PRINCIPAL:1	MANE_Select
GABRD	ENSG00000187730	ENST00000378585	CCDS36.1	PRINCIPAL:1	MANE_Select
LEPR	ENSG00000116678	ENST00000349533	CCDS631.1	PRINCIPAL:4	MANE_Select
CCDC185	ENSG00000178395	ENST00000366875	CCDS1537.1	PRINCIPAL:1	MANE_Select
ALG6	ENSG00000088035	ENST00000263440	CCDS30735.1	PRINCIPAL:1	MANE_Select
NDUFS5	ENSG00000168653	ENST00000372969	CCDS434.1	PRINCIPAL:1	MANE_Select
NPPA	ENSG00000175206	ENST00000376480	CCDS139.1	PRINCIPAL:1	MANE_Select
TNFRSF25	ENSG00000215788	ENST00000356876	CCDS71.1	PRINCIPAL:2	MANE_Select
OR2T12	ENSG00000177201	ENST00000641276	CCDS31110.1	PRINCIPAL:1	MANE_Select
IL22RA1	ENSG00000142677	ENST00000270800	CCDS247.1	PRINCIPAL:1	MANE_Select
NUP133	ENSG00000069248	ENST00000261396	CCDS1579.1	PRINCIPAL:1	MANE_Select
BLZF1	ENSG00000117475	ENST00000367808	CCDS1278.1	PRINCIPAL:1	MANE_Select
H2AC21	ENSG00000184270	ENST00000331128	CCDS938.1	PRINCIPAL:1	MANE_Select
BTF3L4	ENSG00000134717	ENST00000313334	CCDS30713.1	PRINCIPAL:1	MANE_Select
AGO4	ENSG00000134698	ENST00000373210	CCDS397.1	PRINCIPAL:1	MANE_Select
CLEC20A	ENSG00000188585	ENST00000623247	-	PRINCIPAL:1	MANE_Select
RAB42	ENSG00000188060	ENST00000465518	CCDS85943.1	PRINCIPAL:1	MANE_Select
GNG5	ENSG00000174021	ENST00000370645	CCDS696.1	PRINCIPAL:1	MANE_Select
CORT	ENSG00000241563	ENST00000377049	CCDS117.2	PRINCIPAL:1	MANE_Select
CRABP2	ENSG00000143320	ENST00000368222	CCDS1152.1	PRINCIPAL:1	MANE_Select
HES4	ENSG00000188290	ENST00000304952	CCDS5.1	PRINCIPAL:1	MANE_Select
