Ensembl_id	Transcript_id	Gene_name	HGNC_name_e107
ENSG00000121766.10	ENST00000373714.1	ZCCHC17	ZCCHC17
ENSG00000121769.3	ENST00000373713.2	FABP3	FABP3
ENSG00000168528.7	ENST00000373709.3	SERINC2	SERINC2
ENSG00000142910.11	ENST00000271064.7	TINAGL1	TINAGL1
ENSG00000121764.7	ENST00000403528.2	HCRTR1	HCRTR1
ENSG00000121764.7	ENST00000373706.5	HCRTR1	HCRTR1
ENSG00000162517.8	ENST00000373703.4	PEF1	PEF1
ENSG00000084636.13	ENST00000373672.3	COL16A1	COL16A1
ENSG00000184007.13	ENST00000602725.1	PTP4A2	PTP4A2
ENSG00000184007.13	ENST00000344035.6	PTP4A2	PTP4A2
ENSG00000121774.13	ENST00000327300.7	KHDRBS1	KHDRBS1
ENSG00000121775.13	ENST00000336294.5	TMEM39B	TMEM39B
ENSG00000025800.9	ENST00000373625.3	KPNA6	KPNA6
ENSG00000084652.11	ENST00000373610.3	TXLNA	TXLNA
ENSG00000084652.11	ENST00000373609.1	TXLNA	TXLNA
ENSG00000160050.10	ENST00000373602.5	CCDC28B	CCDC28B
ENSG00000160051.7	ENST00000291358.6	IQCC	IQCC
ENSG00000222046.2	ENST00000409358.1	DCDC2B	DCDC2B
ENSG00000160055.15	ENST00000309777.6	TMEM234	TMEM234
ENSG00000084623.7	ENST00000373586.1	EIF3I	EIF3I
ENSG00000183615.5	ENST00000373582.3	FAM167B	FAM167B
ENSG00000182866.12	ENST00000336890.5	LCK	LCK
ENSG00000116478.7	ENST00000373548.3	HDAC1	HDAC1
ENSG00000175130.6	ENST00000329421.7	MARCKSL1	MARCKSL1
ENSG00000162526.6	ENST00000373534.3	TSSK3	TSSK3
ENSG00000225828.1	ENST00000432622.1	FAM229A	FAM229A
ENSG00000160058.14	ENST00000455895.2	BSDC1	BSDC1
ENSG00000273274.1	ENST00000609129.1	ZBTB8B	ZBTB8B
ENSG00000162521.14	ENST00000373493.5	RBBP4	RBBP4
ENSG00000162520.10	ENST00000409190.3	SYNC	SYNC
ENSG00000162522.6	ENST00000401073.2	KIAA1522	KIAA1522
ENSG00000134684.6	ENST00000373477.4	YARS	YARS1
ENSG00000116497.13	ENST00000373476.1	S100PBP	S100PBP
ENSG00000116497.13	ENST00000373475.5	S100PBP	S100PBP
ENSG00000121905.5	ENST00000373467.3	HPCA	HPCA
ENSG00000121900.14	ENST00000373463.3	TMEM54	TMEM54
ENSG00000004455.12	ENST00000354858.6	AK2	AK2
ENSG00000142920.12	ENST00000294517.6	ADC	AZIN2
ENSG00000142920.12	ENST00000373443.3	ADC	AZIN2
ENSG00000116525.9	ENST00000291416.5	TRIM62	TRIM62
ENSG00000160094.10	ENST00000539719.1	ZNF362	ZNF362
ENSG00000160094.10	ENST00000373428.5	ZNF362	ZNF362
ENSG00000184389.8	ENST00000442999.3	A3GALT2	A3GALT2
ENSG00000121903.10	ENST00000361328.3	ZSCAN20	ZSCAN20
ENSG00000121904.13	ENST00000373381.4	CSMD2	CSMD2
ENSG00000176256.6	ENST00000519684.1	HMGB4	HMGB4
ENSG00000176256.6	ENST00000522796.1	HMGB4	HMGB4
ENSG00000142698.10	ENST00000488417.1	C1orf94	C1orf94
ENSG00000163866.8	ENST00000521580.2	SMIM12	SMIM12
ENSG00000163866.8	ENST00000446026.1	SMIM12	SMIM12
ENSG00000163866.8	ENST00000456842.1	SMIM12	SMIM12
ENSG00000163866.8	ENST00000423898.1	SMIM12	SMIM12
ENSG00000163866.8	ENST00000417239.1	SMIM12	SMIM12
ENSG00000189280.3	ENST00000338513.1	GJB5	GJB5
ENSG00000189433.5	ENST00000339480.1	GJB4	GJB4
ENSG00000188910.7	ENST00000373366.2	GJB3	GJB3
ENSG00000188910.7	ENST00000373362.3	GJB3	GJB3
ENSG00000187513.8	ENST00000342280.4	GJA4	GJA4
ENSG00000116544.7	ENST00000373347.1	DLGAP3	DLGAP3
ENSG00000116544.7	ENST00000235180.4	DLGAP3	DLGAP3
ENSG00000243749.1	ENST00000373337.3	ZMYM6NB	TMEM35B
ENSG00000163867.12	ENST00000357182.4	ZMYM6	ZMYM6
ENSG00000197056.5	ENST00000359858.4	ZMYM1	ZMYM1
ENSG00000197056.5	ENST00000373330.1	ZMYM1	ZMYM1
ENSG00000116560.6	ENST00000357214.5	SFPQ	SFPQ
ENSG00000146463.7	ENST00000314607.6	ZMYM4	ZMYM4
ENSG00000142687.13	ENST00000325722.3	KIAA0319L	KIAA0319L
ENSG00000020129.11	ENST00000356090.4	NCDN	NCDN
ENSG00000020129.11	ENST00000373243.2	NCDN	NCDN
ENSG00000116819.6	ENST00000373235.3	TFAP2E	TFAP2E
ENSG00000126067.7	ENST00000373237.3	PSMB2	PSMB2
ENSG00000142686.7	ENST00000270815.4	C1orf216	C1orf216
ENSG00000092853.9	ENST00000318121.3	CLSPN	CLSPN
ENSG00000134698.10	ENST00000373210.3	AGO4	AGO4
ENSG00000092847.6	ENST00000373204.4	AGO1	AGO1
ENSG00000126070.14	ENST00000373191.4	AGO3	AGO3
ENSG00000092850.7	ENST00000207457.3	TEKT2	TEKT2
ENSG00000116863.10	ENST00000373178.4	ADPRHL2	ADPRS
ENSG00000171812.6	ENST00000303143.4	COL8A2	COL8A2
ENSG00000171812.6	ENST00000397799.1	COL8A2	COL8A2
ENSG00000054116.7	ENST00000373166.3	TRAPPC3	TRAPPC3
ENSG00000054118.9	ENST00000354618.5	THRAP3	THRAP3
ENSG00000054118.9	ENST00000469141.2	THRAP3	THRAP3
ENSG00000214193.5	ENST00000453908.2	SH3D21	SH3D21
ENSG00000142694.6	ENST00000270824.1	EVA1B	EVA1B
ENSG00000196182.6	ENST00000373129.3	STK40	STK40
ENSG00000196182.6	ENST00000373132.3	STK40	STK40
ENSG00000181817.5	ENST00000315732.2	LSM10	LSM10
ENSG00000116885.14	ENST00000235532.5	OSCP1	OSCP1
ENSG00000116898.7	ENST00000373116.5	MRPS15	MRPS15
ENSG00000119535.13	ENST00000373106.1	CSF3R	CSF3R
ENSG00000119535.13	ENST00000361632.4	CSF3R	CSF3R
ENSG00000119535.13	ENST00000418048.2	CSF3R	CSF3R
ENSG00000163873.5	ENST00000373091.3	GRIK3	GRIK3
ENSG00000163874.8	ENST00000373087.6	ZC3H12A	ZC3H12A
ENSG00000163875.11	ENST00000296214.5	MEAF6	MEAF6
ENSG00000163877.9	ENST00000296215.6	SNIP1	SNIP1
ENSG00000134697.8	ENST00000373062.3	GNL2	GNL2
ENSG00000169218.9	ENST00000356545.2	RSPO1	RSPO1
ENSG00000169218.9	ENST00000401069.1	RSPO1	RSPO1
ENSG00000169218.9	ENST00000401068.1	RSPO1	RSPO1
ENSG00000116922.10	ENST00000358011.4	C1orf109	C1orf109
ENSG00000116922.10	ENST00000464085.1	C1orf109	C1orf109
ENSG00000134690.6	ENST00000373055.1	CDCA8	CDCA8
ENSG00000134690.6	ENST00000327331.2	CDCA8	CDCA8
ENSG00000183317.12	ENST00000373048.4	EPHA10	EPHA10
ENSG00000185090.10	ENST00000373045.6	MANEAL	MANEAL
ENSG00000196449.3	ENST00000373044.2	YRDC	YRDC
ENSG00000197982.12	ENST00000373042.4	C1orf122	C1orf122
ENSG00000188786.9	ENST00000373036.4	MTF1	MTF1
ENSG00000183431.7	ENST00000373019.4	SF3A3	SF3A3
ENSG00000183386.5	ENST00000373016.3	FHL3	FHL3
ENSG00000183520.7	ENST00000373014.4	UTP11L	UTP11
ENSG00000185668.5	ENST00000373012.2	POU3F1	POU3F1
ENSG00000116954.7	ENST00000373001.3	RRAGC	RRAGC
ENSG00000214114.4	ENST00000397572.2	MYCBP	MYCBP
ENSG00000131233.8	ENST00000357771.3	GJA9	GJA9
ENSG00000131233.8	ENST00000360786.3	GJA9	GJA9
ENSG00000158315.6	ENST00000372990.1	RHBDL2	RHBDL2
ENSG00000158315.6	ENST00000289248.2	RHBDL2	RHBDL2
ENSG00000174574.11	ENST00000432648.3	AKIRIN1	AKIRIN1
ENSG00000168653.6	ENST00000372969.3	NDUFS5	NDUFS5
ENSG00000168653.6	ENST00000372967.3	NDUFS5	NDUFS5
ENSG00000183682.7	ENST00000331593.5	BMP8A	BMP8A
ENSG00000163909.6	ENST00000372852.3	HEYL	HEYL
ENSG00000116981.3	ENST00000235628.1	NT5C1A	NT5C1A
ENSG00000116983.8	ENST00000372844.3	HPCAL4	HPCAL4
ENSG00000084072.12	ENST00000324379.5	PPIE	PPIE
ENSG00000116985.6	ENST00000372827.3	BMP8B	BMP8B
ENSG00000198754.5	ENST00000327582.5	OXCT2	OXCT2
ENSG00000043514.11	ENST00000316891.5	TRIT1	TRIT1
ENSG00000168389.13	ENST00000372811.5	MFSD2A	MFSD2A
ENSG00000131236.12	ENST00000372797.3	CAP1	CAP1
ENSG00000131236.12	ENST00000372792.2	CAP1	CAP1
ENSG00000131236.12	ENST00000372805.3	CAP1	CAP1
ENSG00000131238.12	ENST00000433473.3	PPT1	PPT1
ENSG00000131238.12	ENST00000529905.1	PPT1	PPT1
ENSG00000117000.8	ENST00000372771.4	RLF	RLF
ENSG00000188800.5	ENST00000372766.3	TMCO2	TMCO2
ENSG00000084073.4	ENST00000372759.3	ZMPSTE24	ZMPSTE24
ENSG00000049089.9	ENST00000372748.3	COL9A2	COL9A2
ENSG00000084070.7	ENST00000372718.3	SMAP2	SMAP2
ENSG00000187801.10	ENST00000411995.2	ZFP69B	ZFP69B
ENSG00000187815.5	ENST00000372706.1	ZFP69	ZFP69
ENSG00000187815.5	ENST00000372705.3	ZFP69	ZFP69
ENSG00000164002.7	ENST00000358527.2	EXO5	EXO5
ENSG00000164002.7	ENST00000372703.1	EXO5	EXO5
ENSG00000164002.7	ENST00000296380.4	EXO5	EXO5
ENSG00000117010.11	ENST00000372699.3	ZNF684	ZNF684
ENSG00000117016.5	ENST00000372684.3	RIMS3	RIMS3
ENSG00000117016.5	ENST00000372683.1	RIMS3	RIMS3
ENSG00000066136.15	ENST00000447388.3	NFYC	NFYC
ENSG00000066136.15	ENST00000372654.1	NFYC	NFYC
ENSG00000066136.15	ENST00000372651.1	NFYC	NFYC
ENSG00000066136.15	ENST00000440226.3	NFYC	NFYC
ENSG00000117013.10	ENST00000347132.5	KCNQ4	KCNQ4
ENSG00000179862.5	ENST00000372638.2	CITED4	CITED4
ENSG00000171793.9	ENST00000372621.4	CTPS1	CTPS1
ENSG00000171793.9	ENST00000372616.1	CTPS1	CTPS1
ENSG00000171790.11	ENST00000302946.8	SLFNL1	SLFNL1
ENSG00000171790.11	ENST00000359345.1	SLFNL1	SLFNL1
ENSG00000171790.11	ENST00000439569.2	SLFNL1	SLFNL1
ENSG00000127129.5	ENST00000372587.4	EDN2	EDN2
ENSG00000044012.3	ENST00000372581.1	GUCA2B	GUCA2B
ENSG00000197273.3	ENST00000357001.2	GUCA2A	GUCA2A
ENSG00000198815.4	ENST00000372572.1	FOXJ3	FOXJ3
ENSG00000198815.4	ENST00000372573.1	FOXJ3	FOXJ3
ENSG00000198815.4	ENST00000361346.1	FOXJ3	FOXJ3
ENSG00000198815.4	ENST00000545068.1	FOXJ3	FOXJ3
ENSG00000177181.10	ENST00000431473.3	RIMKLA	RIMKLA
ENSG00000066185.8	ENST00000372565.3	ZMYND12	ZMYND12
ENSG00000127125.7	ENST00000372561.3	PPCS	PPCS
ENSG00000171960.6	ENST00000304979.3	PPIH	PPIH
ENSG00000065978.13	ENST00000321358.7	YBX1	YBX1
ENSG00000164007.6	ENST00000296387.1	CLDN19	CLDN19
ENSG00000117385.11	ENST00000296388.5	LEPRE1	P3H1
ENSG00000164008.9	ENST00000372525.5	C1orf50	C1orf50
ENSG00000177868.7	ENST00000372522.1	CCDC23	SVBP
ENSG00000177868.7	ENST00000372521.4	CCDC23	SVBP
ENSG00000177868.7	ENST00000537227.1	CCDC23	SVBP
ENSG00000164010.9	ENST00000372517.2	ERMAP	ERMAP
ENSG00000164010.9	ENST00000372514.3	ERMAP	ERMAP
ENSG00000117394.15	ENST00000426263.3	SLC2A1	SLC2A1
ENSG00000186973.6	ENST00000335282.4	FAM183A	FAM183A
ENSG00000117395.6	ENST00000236051.2	EBNA1BP2	EBNA1BP2
ENSG00000243710.3	ENST00000372492.4	WDR65	CFAP57
ENSG00000179178.6	ENST00000439858.1	TMEM125	TMEM125
ENSG00000179178.6	ENST00000432792.2	TMEM125	TMEM125
ENSG00000253313.1	ENST00000523677.1	C1orf210	C1orf210
ENSG00000253313.1	ENST00000423420.1	C1orf210	C1orf210
ENSG00000066056.9	ENST00000372476.3	TIE1	TIE1
ENSG00000117400.10	ENST00000372470.3	MPL	MPL
ENSG00000117399.9	ENST00000310955.6	CDC20	CDC20
ENSG00000117399.9	ENST00000372462.1	CDC20	CDC20
ENSG00000066322.8	ENST00000372458.3	ELOVL1	ELOVL1
ENSG00000159479.12	ENST00000372457.4	MED8	MED8
ENSG00000178922.12	ENST00000372425.4	HYI	HYI
ENSG00000066135.8	ENST00000372396.3	KDM4A	KDM4A
ENSG00000126091.15	ENST00000361392.4	ST3GAL3	ST3GAL3
ENSG00000117407.12	ENST00000372359.5	ARTN	ARTN
ENSG00000117407.12	ENST00000372354.3	ARTN	ARTN
ENSG00000117408.6	ENST00000372343.3	IPO13	IPO13
ENSG00000132768.9	ENST00000255108.3	DPH2	DPH2
ENSG00000117410.9	ENST00000472174.2	ATP6V0B	ATP6V0B
ENSG00000117411.12	ENST00000372324.1	B4GALT2	B4GALT2
ENSG00000117411.12	ENST00000356836.6	B4GALT2	B4GALT2
ENSG00000159214.8	ENST00000372318.3	CCDC24	CCDC24
ENSG00000196517.7	ENST00000372310.3	SLC6A9	SLC6A9
ENSG00000171872.4	ENST00000372299.3	KLF17	KLF17
ENSG00000178028.9	ENST00000361745.6	DMAP1	DMAP1
ENSG00000178028.9	ENST00000315913.5	DMAP1	DMAP1
ENSG00000178028.9	ENST00000372289.2	DMAP1	DMAP1
ENSG00000117419.10	ENST00000372257.2	ERI3	ERI3
ENSG00000187147.13	ENST00000355387.2	RNF220	RNF220
ENSG00000187147.13	ENST00000361799.2	RNF220	RNF220
ENSG00000187147.13	ENST00000372247.2	RNF220	RNF220
ENSG00000126106.9	ENST00000372237.3	TMEM53	TMEM53
ENSG00000198520.6	ENST00000458657.2	C1orf228	ARMH1
ENSG00000198520.6	ENST00000535358.1	C1orf228	ARMH1
ENSG00000142937.7	ENST00000396651.3	RPS8	RPS8
ENSG00000142959.4	ENST00000372207.3	BEST4	BEST4
ENSG00000173846.8	ENST00000372201.4	PLK3	PLK3
ENSG00000188396.2	ENST00000339355.2	TCTEX1D4	DYNLT4
ENSG00000188396.2	ENST00000372200.1	TCTEX1D4	DYNLT4
ENSG00000222009.4	ENST00000450269.1	BTBD19	BTBD19
ENSG00000117425.9	ENST00000372192.3	PTCH2	PTCH2
ENSG00000070785.12	ENST00000360403.2	EIF2B3	EIF2B3
ENSG00000126107.10	ENST00000372172.4	HECTD3	HECTD3
ENSG00000126088.8	ENST00000246337.4	UROD	UROD
ENSG00000162415.6	ENST00000359600.5	ZSWIM5	ZSWIM5
ENSG00000186603.4	ENST00000334815.3	HPDL	HPDL
ENSG00000132781.13	ENST00000372104.1	MUTYH	MUTYH
ENSG00000132781.13	ENST00000456914.2	MUTYH	MUTYH
ENSG00000132781.13	ENST00000355498.2	MUTYH	MUTYH
ENSG00000132773.7	ENST00000372090.5	TOE1	TOE1
ENSG00000070759.12	ENST00000372086.3	TESK2	TESK2
ENSG00000132763.10	ENST00000401061.4	MMACHC	MMACHC
ENSG00000117450.9	ENST00000262746.1	PRDX1	PRDX1
ENSG00000117450.9	ENST00000319248.8	PRDX1	PRDX1
ENSG00000117448.9	ENST00000372070.3	AKR1A1	AKR1A1
ENSG00000117448.9	ENST00000351829.4	AKR1A1	AKR1A1
ENSG00000159588.10	ENST00000528266.1	CCDC17	CCDC17
ENSG00000159592.6	ENST00000290795.3	GPBP1L1	GPBP1L1
ENSG00000159592.6	ENST00000355105.3	GPBP1L1	GPBP1L1
ENSG00000159596.6	ENST00000372025.4	TMEM69	TMEM69
ENSG00000197429.6	ENST00000396478.3	IPP	IPP
ENSG00000117461.10	ENST00000262741.5	PIK3R3	PIK3R3
ENSG00000117461.10	ENST00000372006.1	PIK3R3	PIK3R3
ENSG00000117461.10	ENST00000420542.1	PIK3R3	PIK3R3
ENSG00000117472.5	ENST00000372003.1	TSPAN1	TSPAN1
ENSG00000085998.9	ENST00000371984.3	POMGNT1	POMGNT1
ENSG00000171357.5	ENST00000371980.3	LURAP1	LURAP1
ENSG00000085999.7	ENST00000442598.1	RAD54L	RAD54L
ENSG00000085999.7	ENST00000371975.4	RAD54L	RAD54L
ENSG00000132128.12	ENST00000343304.6	LRRC41	LRRC41
ENSG00000173660.7	ENST00000311672.5	UQCRH	UQCRH
ENSG00000117481.6	ENST00000474844.1	NSUN4	NSUN4
ENSG00000117480.11	ENST00000243167.8	FAAH	FAAH
ENSG00000197587.6	ENST00000360032.3	DMBX1	DMBX1
ENSG00000162456.5	ENST00000481882.2	KNCN	KNCN
ENSG00000142961.10	ENST00000319928.3	MOB3C	MOB3C
ENSG00000159658.6	ENST00000371933.3	EFCAB14	EFCAB14
ENSG00000186118.7	ENST00000334122.4	TEX38	TEX38
ENSG00000187048.8	ENST00000310638.4	CYP4A11	CYP4A11
ENSG00000186377.6	ENST00000371901.3	CYP4X1	CYP4X1
ENSG00000186160.4	ENST00000334194.3	CYP4Z1	CYP4Z1
ENSG00000162365.7	ENST00000371891.3	CYP4A22	CYP4A22
ENSG00000162366.3	ENST00000294338.2	PDZK1IP1	PDZK1IP1
ENSG00000162366.3	ENST00000371885.1	PDZK1IP1	PDZK1IP1
ENSG00000162367.7	ENST00000371884.2	TAL1	TAL1
ENSG00000162367.7	ENST00000294339.3	TAL1	TAL1
ENSG00000162368.9	ENST00000371873.5	CMPK1	CMPK1
ENSG00000186790.4	ENST00000335071.2	FOXE3	FOXE3
ENSG00000186564.5	ENST00000334793.5	FOXD2	FOXD2
ENSG00000269113.3	ENST00000606738.2	TRABD2B	TRABD2B
ENSG00000117834.8	ENST00000438567.2	SLC5A9	SLC5A9
ENSG00000132122.7	ENST00000371847.3	SPATA6	SPATA6
ENSG00000186094.12	ENST00000371839.1	AGBL4	AGBL4
ENSG00000162373.8	ENST00000371833.3	BEND5	BEND5
ENSG00000142700.7	ENST00000418121.1	DMRTA2	DMRTA2
ENSG00000142700.7	ENST00000404795.3	DMRTA2	DMRTA2
ENSG00000185104.15	ENST00000396153.2	FAF1	FAF1
ENSG00000185104.15	ENST00000371778.4	FAF1	FAF1
ENSG00000123080.6	ENST00000262662.1	CDKN2C	CDKN2C
ENSG00000123080.6	ENST00000396148.1	CDKN2C	CDKN2C
ENSG00000123080.6	ENST00000371761.3	CDKN2C	CDKN2C
ENSG00000204006.4	ENST00000371759.2	C1orf185	C1orf185
ENSG00000123091.4	ENST00000242719.3	RNF11	RNF11
ENSG00000085832.12	ENST00000371733.3	EPS15	EPS15
ENSG00000169213.6	ENST00000371655.3	RAB3B	RAB3B
ENSG00000117862.7	ENST00000371626.4	TXNDC12	TXNDC12
ENSG00000198841.3	ENST00000371614.1	KTI12	KTI12
ENSG00000134717.13	ENST00000313334.8	BTF3L4	BTF3L4
ENSG00000157077.10	ENST00000287727.3	ZFYVE9	ZFYVE9
ENSG00000157077.10	ENST00000371591.1	ZFYVE9	ZFYVE9
ENSG00000154222.10	ENST00000284376.3	CC2D1B	CC2D1B
ENSG00000085840.8	ENST00000371568.3	ORC1	ORC1
ENSG00000085840.8	ENST00000371566.1	ORC1	ORC1
ENSG00000134748.12	ENST00000257181.9	PRPF38A	PRPF38A
ENSG00000134744.9	ENST00000257177.4	ZCCHC11	TUT4
ENSG00000116157.5	ENST00000361314.4	GPX7	GPX7
ENSG00000182183.10	ENST00000517870.1	FAM159A	SHISAL2A
ENSG00000162377.4	ENST00000371538.3	SELRC1	COA7
ENSG00000162378.8	ENST00000294353.6	ZYG11B	ZYG11B
ENSG00000203995.5	ENST00000371528.1	ZYG11A	ZYG11A
ENSG00000121310.12	ENST00000371522.4	ECHDC2	ECHDC2
ENSG00000116171.12	ENST00000371514.3	SCP2	SCP2
ENSG00000162383.7	ENST00000371494.4	SLC1A7	SLC1A7
ENSG00000157184.5	ENST00000371486.3	CPT2	CPT2
ENSG00000162384.9	ENST00000294360.4	C1orf123	CZIB
ENSG00000162385.6	ENST00000371470.3	MAGOH	MAGOH
ENSG00000157193.10	ENST00000306052.6	LRP8	LRP8
ENSG00000143006.7	ENST00000371445.3	DMRTB1	DMRTB1
ENSG00000058804.10	ENST00000371429.3	NDC1	NDC1
ENSG00000058799.9	ENST00000464950.2	YIPF1	YIPF1
ENSG00000058799.9	ENST00000072644.1	YIPF1	YIPF1
ENSG00000211452.6	ENST00000361921.3	DIO1	DIO1
ENSG00000081870.7	ENST00000194214.5	HSPB11	HSPB11
ENSG00000116212.10	ENST00000371370.3	LRRC42	LRRC42
ENSG00000116212.10	ENST00000319223.4	LRRC42	LRRC42
ENSG00000203985.6	ENST00000371360.1	LDLRAD1	LDLRAD1
ENSG00000116209.7	ENST00000234831.5	TMEM59	TMEM59
ENSG00000116205.6	ENST00000234827.1	TCEANC2	TCEANC2
ENSG00000215883.5	ENST00000419823.2	CYB5RL	CYB5RL
ENSG00000215883.5	ENST00000534324.1	CYB5RL	CYB5RL
ENSG00000215883.5	ENST00000542737.1	CYB5RL	CYB5RL
ENSG00000116221.11	ENST00000360840.5	MRPL37	MRPL37
ENSG00000162390.13	ENST00000343744.2	ACOT11	ACOT11
ENSG00000162391.7	ENST00000302250.2	FAM151A	FAM151A
ENSG00000184313.15	ENST00000421030.2	MROH7	MROH7
ENSG00000243725.2	ENST00000371281.3	TTC4	TTC4
ENSG00000162396.5	ENST00000371279.3	PARS2	PARS2
ENSG00000006555.6	ENST00000371276.4	TTC22	TTC22
ENSG00000116133.7	ENST00000371269.3	DHCR24	DHCR24
ENSG00000143001.4	ENST00000371268.3	TMEM61	TMEM61
ENSG00000162399.6	ENST00000371265.4	BSND	BSND
ENSG00000169174.9	ENST00000302118.5	PCSK9	PCSK9
ENSG00000162402.8	ENST00000294383.6	USP24	USP24
ENSG00000162407.8	ENST00000371250.3	PPAP2B	PLPP3
ENSG00000162409.6	ENST00000371244.4	PRKAA2	PRKAA2
ENSG00000187889.8	ENST00000343433.6	C1orf168	FYB2
ENSG00000157131.10	ENST00000361249.3	C8A	C8A
ENSG00000021852.8	ENST00000371237.4	C8B	C8B
ENSG00000173406.11	ENST00000371236.2	DAB1	DAB1
ENSG00000173406.11	ENST00000371234.4	DAB1	DAB1
ENSG00000162600.7	ENST00000371226.3	OMA1	OMA1
ENSG00000184292.5	ENST00000371225.2	TACSTD2	TACSTD2
ENSG00000162601.5	ENST00000472487.1	MYSM1	MYSM1
ENSG00000177606.5	ENST00000371222.2	JUN	JUN
ENSG00000172456.12	ENST00000303721.7	FGGY	FGGY
ENSG00000134709.6	ENST00000371208.3	HOOK1	HOOK1
ENSG00000134716.5	ENST00000371204.3	CYP2J2	CYP2J2
ENSG00000162598.9	ENST00000371201.3	C1orf87	C1orf87
ENSG00000162599.11	ENST00000403491.3	NFIA	NFIA
ENSG00000162604.8	ENST00000606498.1	TM2D1	TM2D1
ENSG00000162604.8	ENST00000294613.5	TM2D1	TM2D1
ENSG00000240563.1	ENST00000498273.1	L1TD1	L1TD1
ENSG00000132854.14	ENST00000371153.4	KANK4	KANK4
ENSG00000162607.8	ENST00000371146.1	USP1	USP1
ENSG00000162607.8	ENST00000339950.4	USP1	USP1
ENSG00000132855.4	ENST00000371129.3	ANGPTL3	ANGPTL3
ENSG00000125703.10	ENST00000317868.4	ATG4C	ATG4C
ENSG00000125703.10	ENST00000371120.3	ATG4C	ATG4C
ENSG00000187140.4	ENST00000371116.2	FOXD3	FOXD3
ENSG00000088035.11	ENST00000371108.4	ALG6	ALG6
ENSG00000142856.12	ENST00000271002.10	ITGB3BP	ITGB3BP
ENSG00000203965.8	ENST00000371088.4	EFCAB7	EFCAB7
ENSG00000079739.11	ENST00000371084.3	PGM1	PGM1
ENSG00000185483.7	ENST00000371079.1	ROR1	ROR1
ENSG00000162434.7	ENST00000342505.4	JAK1	JAK1
ENSG00000162433.10	ENST00000545314.1	AK4	AK4
ENSG00000162433.10	ENST00000395334.2	AK4	AK4
ENSG00000162433.10	ENST00000327299.7	AK4	AK4
ENSG00000116675.11	ENST00000371069.4	DNAJC6	DNAJC6
ENSG00000116678.14	ENST00000349533.6	LEPR	LEPR
ENSG00000213625.4	ENST00000371065.4	LEPROT	LEPROT
ENSG00000118473.17	ENST00000371037.4	SGIP1	SGIP1
ENSG00000152760.5	ENST00000282670.2	TCTEX1D1	DYNLT5
ENSG00000172410.4	ENST00000304526.2	INSL5	INSL5
ENSG00000152763.12	ENST00000371026.3	WDR78	DNAI4
ENSG00000116704.6	ENST00000235345.5	SLC35D1	SLC35D1
ENSG00000203963.7	ENST00000371007.2	C1orf141	C1orf141
ENSG00000203963.7	ENST00000371006.1	C1orf141	C1orf141
ENSG00000203963.7	ENST00000544837.1	C1orf141	C1orf141
ENSG00000162594.10	ENST00000347310.5	IL23R	IL23R
ENSG00000081985.6	ENST00000262345.1	IL12RB2	IL12RB2
ENSG00000116717.7	ENST00000370986.4	GADD45A	GADD45A
ENSG00000172380.5	ENST00000370982.3	GNG12	GNG12
ENSG00000162595.4	ENST00000370981.1	DIRAS3	DIRAS3
ENSG00000162595.4	ENST00000395201.1	DIRAS3	DIRAS3
ENSG00000116729.9	ENST00000262348.4	WLS	WLS
ENSG00000116745.6	ENST00000262340.5	RPE65	RPE65
ENSG00000066557.5	ENST00000370952.3	LRRC40	LRRC40
ENSG00000118454.8	ENST00000370944.4	ANKRD13C	ANKRD13C
ENSG00000116761.7	ENST00000370938.3	CTH	CTH
ENSG00000050628.16	ENST00000370931.3	PTGER3	PTGER3
ENSG00000050628.16	ENST00000414819.1	PTGER3	PTGER3
ENSG00000050628.16	ENST00000306666.5	PTGER3	PTGER3
ENSG00000172260.9	ENST00000357731.5	NEGR1	NEGR1
ENSG00000162620.11	ENST00000395089.1	LRRIQ3	LRRIQ3
ENSG00000162620.11	ENST00000354431.4	LRRIQ3	LRRIQ3
ENSG00000254685.2	ENST00000609362.1	FPGT	FPGT
ENSG00000116783.10	ENST00000326637.3	TNNI3K	TNNI3K
ENSG00000162621.5	ENST00000294635.4	LRRC53	LRRC53
ENSG00000178965.9	ENST00000326665.5	C1orf173	ERICH3
ENSG00000116791.9	ENST00000340866.5	CRYZ	CRYZ
ENSG00000116791.9	ENST00000417775.1	CRYZ	CRYZ
ENSG00000162623.11	ENST00000370867.3	TYW3	TYW3
ENSG00000162624.10	ENST00000356261.3	LHX8	LHX8
ENSG00000117054.9	ENST00000370841.4	ACADM	ACADM
ENSG00000137955.11	ENST00000319942.3	RABGGTB	RABGGTB
ENSG00000057468.6	ENST00000263187.3	MSH4	MSH4
ENSG00000154007.6	ENST00000284142.6	ASB17	ASB17
ENSG00000184005.9	ENST00000328299.3	ST6GALNAC3	ST6GALNAC3
ENSG00000117069.10	ENST00000477717.1	ST6GALNAC5	ST6GALNAC5
ENSG00000142892.10	ENST00000370812.3	PIGK	PIGK
ENSG00000154027.14	ENST00000354567.2	AK5	AK5
ENSG00000036549.8	ENST00000370801.3	ZZZ3	ZZZ3
ENSG00000077254.10	ENST00000370794.3	USP33	USP33
ENSG00000162614.14	ENST00000334785.7	NEXN	NEXN
ENSG00000162613.12	ENST00000370768.2	FUBP1	FUBP1
ENSG00000162616.8	ENST00000370763.5	DNAJB4	DNAJB4
ENSG00000137960.5	ENST00000370759.3	GIPC2	GIPC2
